"state_no_vec","z","z_true","pr_post"
"1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","0 54","1319","0.0005 0.0013 0.0027 0.0022 0.0039 0.0040 0.0063 0.0065 0.0097 0.0292 0.0315 0.0111 0.0099 0.0086 0.0090 0.0004 0.0031 0.0054 0.0168 0.0202 0.0326 0.0102 0.0458 0.0611 0.0054 0.0019 0.0007 0.0025 0.0028 0.0107 0.0106 0.0251 0.0089 0.0140 0.0207 0.0117 0.0040 0.0010 0.0004 0.0015 0.0021 0.0024 0.0029 0.0099 0.0089 0.0053 0.0076 0.0021 0.0018 0.0009 0.0014 0.0012 0.0054 0.0048 0.0007 0.0011 0.0301 0.0275 0.0005 0.0025 0.0011 0.0014 0.0019 0.0061 0.0067 0.0024 0.0032 0.0005 0.0029 0.0033 0.0015 0.0038 0.0028 0.0035 0.0052 0.0042 0.0013 0.0053 0.0046 0.0079 0.0043 0.0045 0.0043 0.0043 0.0105 0.0198 0.0157 0.0042 0.0175 0.0223 0.0225 0.0057 0.0388 0.0190 0.0264 0.0208 0.0057 0.0032 0.0371 0.0254 0.0180 0.0029 0.0027 0.0036 0.0028 0.0054 0.0032 0.0011 0.0019 0.0045"
"1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","-63 50","1320","0.0013 0.0023 0.0033 0.0043 0.0061 0.0061 0.0073 0.0063 0.0139 0.0342 0.0369 0.0105 0.0098 0.0080 0.0085 0.0003 0.0047 0.0071 0.0212 0.0189 0.0276 0.0087 0.0425 0.0543 0.0043 0.0014 0.0012 0.0048 0.0039 0.0104 0.0105 0.0183 0.0063 0.0116 0.0166 0.0086 0.0029 0.0007 0.0003 0.0022 0.0014 0.0021 0.0022 0.0068 0.0055 0.0038 0.0057 0.0014 0.0012 0.0018 0.0012 0.0010 0.0037 0.0034 0.0011 0.0011 0.0200 0.0189 0.0008 0.0022 0.0010 0.0008 0.0010 0.0029 0.0039 0.0007 0.0024 0.0020 0.0006 0.0031 0.0016 0.0014 0.0033 0.0014 0.0034 0.0052 0.0035 0.0012 0.0048 0.0031 0.0070 0.0036 0.0035 0.0034 0.0030 0.0110 0.0182 0.0137 0.0033 0.0189 0.0245 0.0215 0.0053 0.0484 0.0272 0.0285 0.0247 0.0054 0.0041 0.0563 0.0279 0.0219 0.0044 0.0036 0.0038 0.0039 0.0075 0.0032 0.0008 0.0013 0.0037 0.0045"
"964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","23 22","1270","0.0006 0.0012 0.0027 0.0036 0.0041 0.0063 0.0057 0.0093 0.0083 0.0128 0.0351 0.0371 0.0114 0.0118 0.0109 0.0130 0.0006 0.0043 0.0081 0.0215 0.0202 0.0259 0.0098 0.0590 0.0855 0.0068 0.0024 0.0013 0.0045 0.0044 0.0108 0.0112 0.0196 0.0068 0.0154 0.0257 0.0125 0.0044 0.0011 0.0005 0.0004 0.0029 0.0013 0.0017 0.0027 0.0075 0.0068 0.0047 0.0079 0.0020 0.0018 0.0021 0.0011 0.0014 0.0047 0.0044 0.0018 0.0013 0.0239 0.0231 0.0011 0.0028 0.0013 0.0012 0.0010 0.0032 0.0040 0.0010 0.0035 0.0018 0.0010 0.0036 0.0014 0.0014 0.0037 0.0017 0.0029 0.0046 0.0032 0.0010 0.0042 0.0030 0.0059 0.0030 0.0033 0.0033 0.0032 0.0082 0.0148 0.0118 0.0030 0.0143 0.0177 0.0179 0.0044 0.0377 0.0171 0.0212 0.0180 0.0047 0.0029 0.0362 0.0221 0.0148 0.0027 0.0026 0.0028 0.0021 0.0037 0.0023 0.0004 0.0012 0.0017 0.0033"
"963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","18 43","1320","0.0002 0.0005 0.0012 0.0020 0.0032 0.0035 0.0046 0.0054 0.0064 0.0065 0.0104 0.0272 0.0294 0.0087 0.0099 0.0100 0.0127 0.0006 0.0041 0.0060 0.0175 0.0150 0.0206 0.0078 0.0612 0.0825 0.0070 0.0026 0.0011 0.0044 0.0034 0.0090 0.0092 0.0143 0.0056 0.0153 0.0280 0.0124 0.0052 0.0014 0.0006 0.0006 0.0024 0.0010 0.0012 0.0016 0.0062 0.0062 0.0049 0.0089 0.0027 0.0025 0.0025 0.0013 0.0013 0.0049 0.0049 0.0019 0.0014 0.0276 0.0270 0.0017 0.0038 0.0016 0.0015 0.0015 0.0038 0.0044 0.0014 0.0041 0.0020 0.0012 0.0045 0.0024 0.0017 0.0041 0.0032 0.0031 0.0050 0.0040 0.0012 0.0048 0.0046 0.0076 0.0040 0.0042 0.0048 0.0049 0.0101 0.0189 0.0157 0.0042 0.0151 0.0221 0.0213 0.0061 0.0332 0.0191 0.0221 0.0210 0.0056 0.0026 0.0411 0.0216 0.0181 0.0028 0.0022 0.0027 0.0025 0.0046 0.0020 0.0005 0.0009 0.0023 0.0029"
"964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","17 33","1270","0.0005 0.0010 0.0018 0.0026 0.0026 0.0039 0.0039 0.0061 0.0059 0.0084 0.0228 0.0232 0.0074 0.0082 0.0098 0.0127 0.0006 0.0032 0.0051 0.0145 0.0125 0.0163 0.0073 0.0620 0.0907 0.0070 0.0027 0.0011 0.0037 0.0034 0.0077 0.0075 0.0115 0.0049 0.0166 0.0286 0.0132 0.0056 0.0017 0.0007 0.0006 0.0005 0.0025 0.0013 0.0010 0.0013 0.0050 0.0058 0.0052 0.0093 0.0031 0.0028 0.0022 0.0013 0.0015 0.0055 0.0056 0.0023 0.0021 0.0315 0.0295 0.0018 0.0048 0.0023 0.0020 0.0019 0.0047 0.0047 0.0021 0.0005 0.0055 0.0031 0.0016 0.0053 0.0040 0.0020 0.0055 0.0030 0.0032 0.0055 0.0066 0.0011 0.0054 0.0074 0.0086 0.0054 0.0055 0.0060 0.0069 0.0110 0.0221 0.0179 0.0052 0.0163 0.0225 0.0235 0.0064 0.0328 0.0163 0.0232 0.0194 0.0058 0.0026 0.0318 0.0215 0.0160 0.0022 0.0023 0.0025 0.0019 0.0037 0.0022 0.0004 0.0011 0.0017 0.0031"
"963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","33 0","1271","0.0005 0.0009 0.0018 0.0026 0.0040 0.0039 0.0053 0.0061 0.0073 0.0075 0.0109 0.0279 0.0291 0.0087 0.0105 0.0133 0.0183 0.0008 0.0039 0.0059 0.0171 0.0134 0.0180 0.0085 0.0855 0.1150 0.0095 0.0036 0.0013 0.0050 0.0035 0.0080 0.0078 0.0110 0.0051 0.0193 0.0358 0.0156 0.0071 0.0023 0.0011 0.0008 0.0007 0.0026 0.0014 0.0014 0.0012 0.0045 0.0057 0.0056 0.0110 0.0037 0.0036 0.0026 0.0016 0.0022 0.0059 0.0061 0.0021 0.0025 0.0314 0.0307 0.0022 0.0055 0.0024 0.0024 0.0021 0.0047 0.0056 0.0022 0.0007 0.0005 0.0051 0.0040 0.0018 0.0052 0.0028 0.0019 0.0060 0.0025 0.0027 0.0043 0.0064 0.0008 0.0041 0.0059 0.0063 0.0040 0.0043 0.0044 0.0048 0.0083 0.0153 0.0125 0.0034 0.0110 0.0158 0.0156 0.0042 0.0190 0.0116 0.0141 0.0132 0.0032 0.0015 0.0219 0.0120 0.0103 0.0015 0.0011 0.0013 0.0013 0.0022 0.0010 0.0003 0.0005 0.0011 0.0014"
"963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1227 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1278 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","-15 48","1321","0.0005 0.0013 0.0020 0.0033 0.0035 0.0046 0.0058 0.0060 0.0084 0.0076 0.0119 0.0293 0.0282 0.0085 0.0101 0.0129 0.0163 0.0007 0.0044 0.0072 0.0180 0.0142 0.0156 0.0083 0.0800 0.1062 0.0075 0.0029 0.0002 0.0020 0.0057 0.0045 0.0085 0.0077 0.0103 0.0042 0.0183 0.0311 0.0122 0.0054 0.0017 0.0008 0.0007 0.0005 0.0002 0.0040 0.0018 0.0015 0.0014 0.0037 0.0044 0.0044 0.0083 0.0030 0.0027 0.0032 0.0024 0.0026 0.0044 0.0043 0.0032 0.0028 0.0239 0.0219 0.0026 0.0050 0.0025 0.0021 0.0019 0.0036 0.0046 0.0034 0.0008 0.0007 0.0005 0.0049 0.0020 0.0024 0.0056 0.0017 0.0024 0.0059 0.0019 0.0031 0.0049 0.0052 0.0010 0.0041 0.0042 0.0062 0.0034 0.0038 0.0038 0.0037 0.0090 0.0160 0.0123 0.0031 0.0143 0.0177 0.0181 0.0042 0.0308 0.0146 0.0189 0.0161 0.0039 0.0026 0.0297 0.0185 0.0124 0.0022 0.0018 0.0022 0.0014 0.0028 0.0015 0.0010 0.0014 0.0023"
"913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","16 15","1271","0.0006 0.0014 0.0025 0.0041 0.0057 0.0050 0.0073 0.0090 0.0093 0.0109 0.0092 0.0161 0.0369 0.0363 0.0097 0.0121 0.0145 0.0190 0.0008 0.0064 0.0093 0.0223 0.0152 0.0168 0.0086 0.0881 0.1157 0.0079 0.0029 0.0025 0.0085 0.0056 0.0092 0.0087 0.0102 0.0042 0.0188 0.0334 0.0113 0.0053 0.0016 0.0007 0.0006 0.0005 0.0047 0.0028 0.0019 0.0015 0.0036 0.0044 0.0041 0.0072 0.0028 0.0025 0.0048 0.0027 0.0029 0.0038 0.0035 0.0036 0.0025 0.0189 0.0189 0.0035 0.0046 0.0023 0.0022 0.0018 0.0032 0.0031 0.0035 0.0011 0.0008 0.0006 0.0054 0.0013 0.0030 0.0050 0.0014 0.0024 0.0042 0.0014 0.0027 0.0044 0.0032 0.0009 0.0034 0.0027 0.0046 0.0023 0.0025 0.0028 0.0027 0.0068 0.0115 0.0091 0.0022 0.0104 0.0140 0.0133 0.0033 0.0217 0.0121 0.0135 0.0133 0.0030 0.0017 0.0247 0.0127 0.0102 0.0018 0.0010 0.0015 0.0010 0.0022 0.0009 0.0003 0.0004 0.0010 0.0013"
"912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","9 16","1272","0.0008 0.0016 0.0031 0.0052 0.0072 0.0094 0.0054 0.0115 0.0123 0.0114 0.0151 0.0108 0.0206 0.0450 0.0405 0.0108 0.0127 0.0147 0.0185 0.0008 0.0082 0.0124 0.0263 0.0179 0.0164 0.0086 0.0873 0.1130 0.0071 0.0027 0.0038 0.0105 0.0081 0.0106 0.0091 0.0106 0.0040 0.0189 0.0326 0.0093 0.0045 0.0013 0.0006 0.0005 0.0004 0.0070 0.0031 0.0030 0.0020 0.0034 0.0042 0.0037 0.0057 0.0024 0.0021 0.0056 0.0031 0.0026 0.0031 0.0028 0.0054 0.0023 0.0157 0.0136 0.0039 0.0051 0.0021 0.0020 0.0019 0.0027 0.0022 0.0045 0.0012 0.0011 0.0007 0.0051 0.0010 0.0030 0.0036 0.0010 0.0026 0.0026 0.0012 0.0024 0.0040 0.0021 0.0008 0.0028 0.0020 0.0036 0.0017 0.0018 0.0018 0.0019 0.0050 0.0089 0.0067 0.0017 0.0085 0.0105 0.0103 0.0025 0.0200 0.0090 0.0116 0.0096 0.0025 0.0016 0.0188 0.0112 0.0074 0.0014 0.0008 0.0014 0.0007 0.0016 0.0008 0.0005 0.0006 0.0011"
"862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2154 2155","12 22","1322","0.0006 0.0013 0.0028 0.0051 0.0076 0.0107 0.0139 0.0058 0.0158 0.0159 0.0151 0.0171 0.0107 0.0247 0.0496 0.0464 0.0108 0.0133 0.0137 0.0171 0.0007 0.0110 0.0156 0.0315 0.0188 0.0163 0.0081 0.0818 0.1043 0.0061 0.0023 0.0047 0.0157 0.0104 0.0115 0.0106 0.0107 0.0038 0.0180 0.0306 0.0075 0.0037 0.0011 0.0005 0.0004 0.0003 0.0087 0.0035 0.0033 0.0031 0.0034 0.0040 0.0033 0.0045 0.0019 0.0017 0.0084 0.0028 0.0024 0.0027 0.0020 0.0064 0.0026 0.0118 0.0110 0.0059 0.0049 0.0024 0.0019 0.0017 0.0025 0.0018 0.0051 0.0015 0.0011 0.0010 0.0040 0.0007 0.0039 0.0023 0.0008 0.0027 0.0018 0.0008 0.0022 0.0039 0.0016 0.0007 0.0024 0.0015 0.0029 0.0013 0.0013 0.0013 0.0013 0.0040 0.0068 0.0054 0.0013 0.0065 0.0086 0.0080 0.0020 0.0140 0.0077 0.0085 0.0083 0.0019 0.0011 0.0161 0.0082 0.0066 0.0012 0.0005 0.0010 0.0006 0.0013 0.0006 0.0005 0.0007"
"861 862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2154 2155","36 16","1272","0.0002 0.0006 0.0014 0.0028 0.0044 0.0068 0.0092 0.0112 0.0056 0.0123 0.0129 0.0123 0.0177 0.0114 0.0192 0.0433 0.0416 0.0108 0.0136 0.0153 0.0207 0.0010 0.0086 0.0130 0.0272 0.0180 0.0161 0.0083 0.0916 0.1303 0.0081 0.0033 0.0039 0.0121 0.0093 0.0108 0.0100 0.0118 0.0041 0.0211 0.0394 0.0097 0.0054 0.0017 0.0008 0.0008 0.0006 0.0085 0.0027 0.0035 0.0035 0.0038 0.0050 0.0044 0.0055 0.0029 0.0028 0.0072 0.0023 0.0026 0.0034 0.0027 0.0070 0.0025 0.0156 0.0145 0.0054 0.0042 0.0027 0.0028 0.0023 0.0034 0.0026 0.0061 0.0015 0.0015 0.0011 0.0035 0.0011 0.0037 0.0019 0.0010 0.0030 0.0017 0.0012 0.0020 0.0036 0.0016 0.0006 0.0022 0.0014 0.0027 0.0012 0.0013 0.0013 0.0013 0.0031 0.0058 0.0047 0.0012 0.0049 0.0065 0.0066 0.0017 0.0100 0.0048 0.0067 0.0060 0.0016 0.0008 0.0098 0.0064 0.0045 0.0007 0.0004 0.0008 0.0004 0.0008 0.0004 0.0002 0.0006"
"862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1227 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1278 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2155","-20 22","1222","0.0015 0.0030 0.0048 0.0076 0.0101 0.0127 0.0144 0.0056 0.0155 0.0140 0.0160 0.0166 0.0103 0.0223 0.0464 0.0421 0.0103 0.0125 0.0138 0.0175 0.0008 0.0105 0.0132 0.0284 0.0174 0.0160 0.0076 0.0856 0.1053 0.0063 0.0025 0.0002 0.0054 0.0166 0.0103 0.0113 0.0098 0.0112 0.0038 0.0185 0.0325 0.0070 0.0041 0.0013 0.0006 0.0005 0.0004 0.0002 0.0100 0.0024 0.0027 0.0033 0.0033 0.0042 0.0036 0.0042 0.0022 0.0020 0.0103 0.0027 0.0025 0.0028 0.0020 0.0086 0.0020 0.0122 0.0106 0.0082 0.0034 0.0019 0.0023 0.0022 0.0028 0.0020 0.0077 0.0022 0.0016 0.0014 0.0029 0.0007 0.0058 0.0016 0.0008 0.0036 0.0014 0.0009 0.0025 0.0044 0.0012 0.0008 0.0024 0.0011 0.0028 0.0012 0.0011 0.0012 0.0011 0.0036 0.0062 0.0049 0.0012 0.0060 0.0079 0.0071 0.0018 0.0131 0.0072 0.0082 0.0073 0.0018 0.0011 0.0144 0.0075 0.0060 0.0011 0.0005 0.0009 0.0005 0.0013 0.0005 0.0006"
"812 861 862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2154 2155","-43 68","1221","0.0004 0.0008 0.0019 0.0036 0.0060 0.0085 0.0111 0.0135 0.0156 0.0048 0.0156 0.0153 0.0142 0.0199 0.0095 0.0228 0.0463 0.0413 0.0096 0.0111 0.0117 0.0143 0.0006 0.0104 0.0150 0.0292 0.0171 0.0147 0.0070 0.0687 0.0906 0.0048 0.0019 0.0070 0.0193 0.0123 0.0111 0.0095 0.0106 0.0032 0.0160 0.0259 0.0055 0.0030 0.0009 0.0004 0.0003 0.0003 0.0135 0.0028 0.0024 0.0025 0.0031 0.0036 0.0029 0.0030 0.0016 0.0015 0.0120 0.0025 0.0020 0.0022 0.0014 0.0122 0.0016 0.0092 0.0081 0.0101 0.0027 0.0015 0.0016 0.0019 0.0025 0.0015 0.0117 0.0028 0.0023 0.0016 0.0028 0.0006 0.0072 0.0013 0.0006 0.0053 0.0011 0.0007 0.0031 0.0054 0.0010 0.0010 0.0028 0.0010 0.0031 0.0012 0.0012 0.0010 0.0010 0.0039 0.0068 0.0053 0.0012 0.0075 0.0090 0.0085 0.0020 0.0205 0.0092 0.0110 0.0093 0.0022 0.0017 0.0204 0.0118 0.0077 0.0017 0.0008 0.0016 0.0007 0.0019 0.0009 0.0005 0.0010"
"811 812 813 861 862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2154 2155","9 56","1171","0.0002 0.0003 0.0002 0.0006 0.0017 0.0029 0.0045 0.0065 0.0083 0.0104 0.0115 0.0040 0.0124 0.0118 0.0135 0.0152 0.0079 0.0180 0.0382 0.0369 0.0084 0.0102 0.0104 0.0135 0.0006 0.0088 0.0123 0.0258 0.0155 0.0139 0.0062 0.0654 0.0837 0.0048 0.0018 0.0056 0.0172 0.0095 0.0102 0.0092 0.0097 0.0032 0.0150 0.0267 0.0051 0.0029 0.0009 0.0004 0.0004 0.0003 0.0120 0.0026 0.0029 0.0024 0.0033 0.0039 0.0030 0.0029 0.0016 0.0015 0.0131 0.0021 0.0017 0.0023 0.0015 0.0121 0.0015 0.0101 0.0087 0.0129 0.0032 0.0015 0.0017 0.0018 0.0029 0.0020 0.0138 0.0044 0.0033 0.0028 0.0034 0.0007 0.0111 0.0013 0.0007 0.0071 0.0013 0.0009 0.0040 0.0083 0.0013 0.0013 0.0040 0.0014 0.0044 0.0017 0.0017 0.0017 0.0015 0.0052 0.0091 0.0078 0.0019 0.0092 0.0124 0.0116 0.0031 0.0245 0.0129 0.0142 0.0131 0.0034 0.0020 0.0289 0.0150 0.0118 0.0024 0.0010 0.0024 0.0014 0.0031 0.0014 0.0007 0.0018"
